datetime,open,high,low,close,volume,hold
2025-02-28 10:00:00,17720.0,17720.0,17625.0,17660.0,202074,185319
2025-02-28 11:15:00,17660.0,17690.0,17630.0,17670.0,213735,184037
2025-02-28 14:15:00,17665.0,17695.0,17565.0,17595.0,286929,186320
2025-02-28 15:00:00,17600.0,17740.0,17555.0,17710.0,57627,185212
2025-02-28 22:00:00,17795.0,17815.0,17685.0,17700.0,65577,186164
2025-02-28 23:00:00,17700.0,17740.0,17670.0,17700.0,32318,183503
2025-03-03 10:00:00,17700.0,17845.0,17680.0,17810.0,69527,186820
2025-03-03 11:15:00,17810.0,17835.0,17745.0,17760.0,32131,185407
2025-03-03 14:15:00,17755.0,17865.0,17690.0,17715.0,66526,188547
2025-03-03 15:00:00,17715.0,17760.0,17695.0,17755.0,35023,186637
2025-03-03 22:00:00,17775.0,17880.0,17770.0,17850.0,88717,189457
2025-03-03 23:00:00,17850.0,17865.0,17820.0,17860.0,27914,187440
2025-03-04 10:00:00,17840.0,17840.0,17715.0,17770.0,71556,184642
2025-03-04 11:15:00,17765.0,17805.0,17640.0,17785.0,75442,186500
2025-03-04 14:15:00,17785.0,17835.0,17725.0,17745.0,53136,188361
2025-03-04 15:00:00,17745.0,17755.0,17645.0,17665.0,51859,187018
2025-03-04 22:00:00,17610.0,17610.0,17285.0,17340.0,174869,195052
2025-03-04 23:00:00,17340.0,17430.0,17340.0,17355.0,59327,191615
2025-03-05 10:00:00,17365.0,17375.0,17295.0,17320.0,317985,193172
2025-03-05 11:15:00,17320.0,17355.0,17275.0,17320.0,341261,192916
2025-03-05 14:15:00,17315.0,17405.0,17300.0,17400.0,387686,192750
2025-03-05 15:00:00,17400.0,17425.0,17340.0,17375.0,421962,189547
2025-03-05 22:00:00,17420.0,17440.0,17260.0,17280.0,94731,186855
2025-03-05 23:00:00,17275.0,17285.0,17225.0,17250.0,58834,184446
2025-03-06 10:00:00,17270.0,17430.0,17270.0,17420.0,62725,182237
2025-03-06 11:15:00,17420.0,17520.0,17405.0,17495.0,58696,180476
2025-03-06 14:15:00,17490.0,17515.0,17455.0,17500.0,41428,183005
2025-03-06 15:00:00,17505.0,17575.0,17485.0,17565.0,46142,180639
2025-03-06 22:00:00,17585.0,17585.0,17495.0,17510.0,67514,180236
2025-03-06 23:00:00,17510.0,17590.0,17510.0,17565.0,44985,177916
2025-03-07 10:00:00,17555.0,17555.0,17440.0,17460.0,56939,177727
2025-03-07 11:15:00,17460.0,17550.0,17455.0,17515.0,38833,177364
2025-03-07 14:15:00,17510.0,17560.0,17350.0,17375.0,347602,180752
2025-03-07 15:00:00,17380.0,17415.0,17340.0,17380.0,46720,178867
2025-03-07 22:00:00,17310.0,17320.0,17140.0,17205.0,122995,183444
2025-03-07 23:00:00,17205.0,17255.0,17175.0,17230.0,39211,179053
2025-03-10 10:00:00,17225.0,17295.0,17170.0,17235.0,61359,180790
2025-03-10 11:15:00,17235.0,17265.0,17145.0,17185.0,35607,183428
2025-03-10 14:15:00,17185.0,17195.0,17060.0,17075.0,45118,189343
2025-03-10 15:00:00,17070.0,17120.0,17055.0,17100.0,25882,188049
2025-03-10 22:00:00,17080.0,17130.0,17025.0,17080.0,67275,187306
2025-03-10 23:00:00,17080.0,17120.0,17040.0,17090.0,33542,185416
2025-03-11 10:00:00,17015.0,17085.0,16925.0,17075.0,68714,185749
2025-03-11 11:15:00,17075.0,17155.0,17060.0,17125.0,47995,183623
2025-03-11 14:15:00,17125.0,17175.0,17085.0,17145.0,34144,184566
2025-03-11 15:00:00,17145.0,17155.0,17095.0,17145.0,26920,183087
2025-03-11 22:00:00,17215.0,17225.0,17150.0,17165.0,57539,181084
2025-03-11 23:00:00,17170.0,17180.0,17125.0,17135.0,27843,179265
2025-03-12 10:00:00,17150.0,17195.0,17125.0,17170.0,34354,179614
2025-03-12 11:15:00,17165.0,17175.0,17090.0,17105.0,181293,179672
2025-03-12 14:15:00,17105.0,17345.0,17075.0,17240.0,115330,177926
2025-03-12 15:00:00,17240.0,17245.0,17165.0,17245.0,50674,176573
2025-03-12 22:00:00,17285.0,17285.0,17170.0,17175.0,62620,177653
2025-03-12 23:00:00,17170.0,17190.0,17140.0,17165.0,30778,175330
2025-03-13 10:00:00,17165.0,17200.0,17115.0,17140.0,43432,175734
2025-03-13 11:15:00,17140.0,17205.0,17120.0,17130.0,31806,175518
2025-03-13 14:15:00,17130.0,17145.0,17025.0,17060.0,41286,178065
2025-03-13 15:00:00,17060.0,17135.0,17045.0,17075.0,37416,175194
2025-03-13 22:00:00,17060.0,17130.0,17035.0,17040.0,58449,174087
2025-03-13 23:00:00,17040.0,17135.0,17020.0,17120.0,42224,170961
2025-03-14 10:00:00,17130.0,17175.0,17105.0,17165.0,46227,170522
2025-03-14 11:15:00,17165.0,17195.0,17130.0,17185.0,31938,170872
2025-03-14 14:15:00,17190.0,17200.0,17065.0,17085.0,44409,173043
2025-03-14 15:00:00,17085.0,17210.0,17085.0,17180.0,32265,171377
2025-03-14 22:00:00,17170.0,17170.0,16965.0,16975.0,102008,177434
2025-03-14 23:00:00,16970.0,16985.0,16915.0,16930.0,52167,175583
2025-03-17 10:00:00,16965.0,17155.0,16945.0,16945.0,77172,173389
2025-03-17 11:15:00,16945.0,16975.0,16875.0,16950.0,46341,175499
2025-03-17 14:15:00,16950.0,16965.0,16855.0,16875.0,37550,180226
2025-03-17 15:00:00,16880.0,16930.0,16855.0,16920.0,26923,177875
2025-03-17 22:00:00,16905.0,16950.0,16840.0,16900.0,56363,180047
2025-03-17 23:00:00,16900.0,16905.0,16850.0,16865.0,24919,179053
2025-03-18 10:00:00,16880.0,16970.0,16880.0,16960.0,42526,174779
2025-03-18 11:15:00,16960.0,16995.0,16930.0,16940.0,27864,174136
2025-03-18 14:15:00,16945.0,16965.0,16885.0,16910.0,27320,174075
2025-03-18 15:00:00,16905.0,16965.0,16905.0,16965.0,25181,172743
2025-03-18 22:00:00,17010.0,17015.0,16915.0,16960.0,53319,172658
2025-03-18 23:00:00,16960.0,16965.0,16865.0,16895.0,33554,171890
2025-03-19 10:00:00,16885.0,16935.0,16860.0,16895.0,27378,172192
2025-03-19 11:15:00,16895.0,16960.0,16820.0,16860.0,189820,172820
2025-03-19 14:15:00,16860.0,16880.0,16810.0,16850.0,35315,174896
2025-03-19 15:00:00,16855.0,16865.0,16820.0,16865.0,19827,174187
2025-03-19 22:00:00,16865.0,16875.0,16670.0,16715.0,90430,176478
2025-03-19 23:00:00,16705.0,16710.0,16645.0,16670.0,29587,175383
2025-03-20 10:00:00,16695.0,16710.0,16635.0,16705.0,22419,173935
2025-03-20 11:15:00,16705.0,16955.0,16705.0,16940.0,40782,170115
2025-03-20 14:15:00,16935.0,17035.0,16915.0,17010.0,40548,170281
2025-03-20 15:00:00,17000.0,17055.0,16980.0,17045.0,26285,168137
2025-03-20 22:00:00,16995.0,17045.0,16950.0,16980.0,57441,165892
2025-03-20 23:00:00,16985.0,17005.0,16960.0,17000.0,26095,162541
2025-03-21 10:00:00,17005.0,17025.0,16925.0,16950.0,41755,162195
2025-03-21 11:15:00,16950.0,16980.0,16925.0,16955.0,24199,160337
2025-03-21 14:15:00,16950.0,17000.0,16905.0,16945.0,26117,158474
2025-03-21 15:00:00,16945.0,16965.0,16930.0,16940.0,13898,156529
2025-03-21 22:00:00,16920.0,16985.0,16890.0,16965.0,44917,156216
2025-03-21 23:00:00,16965.0,17040.0,16940.0,17000.0,40021,153737
2025-03-24 10:00:00,17005.0,17105.0,16970.0,17095.0,35910,153682
2025-03-24 11:15:00,17095.0,17100.0,17050.0,17080.0,17438,152648
2025-03-24 14:15:00,17080.0,17085.0,16995.0,17040.0,23365,152290
2025-03-24 15:00:00,17035.0,17105.0,17020.0,17095.0,27772,151922
2025-03-24 22:00:00,17100.0,17175.0,17050.0,17150.0,56265,149180
2025-03-24 23:00:00,17145.0,17170.0,17125.0,17135.0,18109,145974
2025-03-25 10:00:00,17150.0,17170.0,17110.0,17150.0,27248,144512
2025-03-25 11:15:00,17150.0,17200.0,17125.0,17195.0,33863,143818
2025-03-25 14:15:00,17200.0,17200.0,17080.0,17085.0,35361,140517
2025-03-25 15:00:00,17085.0,17140.0,17070.0,17095.0,28191,139266
2025-03-25 22:00:00,17100.0,17150.0,17070.0,17140.0,112604,138891
2025-03-25 23:00:00,17140.0,17140.0,17095.0,17100.0,18796,137926
2025-03-26 10:00:00,17100.0,17150.0,17030.0,17060.0,39800,138024
2025-03-26 11:15:00,17060.0,17070.0,16980.0,16990.0,38203,138736
2025-03-26 14:15:00,16990.0,16995.0,16925.0,16960.0,31099,139436
2025-03-26 15:00:00,16960.0,16980.0,16895.0,16905.0,24227,138197
2025-03-26 22:00:00,16910.0,16935.0,16850.0,16870.0,46869,138931
2025-03-26 23:00:00,16870.0,16915.0,16870.0,16905.0,24011,136577
2025-03-27 10:00:00,16895.0,16950.0,16835.0,16940.0,37955,135281
2025-03-27 11:15:00,16940.0,16960.0,16920.0,16945.0,21184,133002
2025-03-27 14:15:00,16950.0,17020.0,16930.0,16995.0,35611,130168
2025-03-27 15:00:00,16995.0,17015.0,16965.0,16975.0,17266,128373
2025-03-27 22:00:00,16975.0,17025.0,16930.0,16980.0,42293,126657
2025-03-27 23:00:00,16980.0,17000.0,16935.0,16975.0,25873,124367
2025-03-28 10:00:00,16980.0,17065.0,16965.0,17005.0,39019,121309
2025-03-28 11:15:00,17000.0,17010.0,16880.0,16880.0,41329,118707
2025-03-28 14:15:00,16880.0,16900.0,16670.0,16700.0,83924,125592
2025-03-28 15:00:00,16700.0,16725.0,16620.0,16670.0,41559,124382
2025-03-28 22:00:00,16705.0,16745.0,16670.0,16675.0,47849,121847
2025-03-28 23:00:00,16675.0,16710.0,16635.0,16700.0,26399,119455
2025-03-31 10:00:00,16685.0,16785.0,16675.0,16745.0,27726,113802
2025-03-31 11:15:00,16740.0,16745.0,16655.0,16675.0,12369,112687
2025-03-31 14:15:00,16675.0,16695.0,16575.0,16585.0,28289,111765
2025-03-31 15:00:00,16580.0,16595.0,16535.0,16560.0,26418,108868
2025-03-31 22:00:00,16570.0,16580.0,16425.0,16485.0,57038,106714
2025-03-31 23:00:00,16485.0,16505.0,16450.0,16480.0,19078,104982
2025-04-01 10:00:00,16480.0,16490.0,16375.0,16465.0,30574,104054
2025-04-01 11:15:00,16465.0,16575.0,16450.0,16550.0,27192,101890
2025-04-01 14:15:00,16550.0,16610.0,16540.0,16600.0,188337,100049
2025-04-01 15:00:00,16600.0,16615.0,16570.0,16585.0,13591,97975
2025-04-01 22:00:00,16800.0,16810.0,16765.0,16795.0,33598,118563
2025-04-01 23:00:00,16795.0,16830.0,16780.0,16805.0,15440,118387
2025-04-02 10:00:00,16805.0,16825.0,16785.0,16800.0,18565,119019
2025-04-02 11:15:00,16800.0,16905.0,16765.0,16880.0,35262,117086
2025-04-02 14:15:00,16880.0,16890.0,16825.0,16855.0,20780,117064
2025-04-02 15:00:00,16855.0,16900.0,16820.0,16890.0,17807,116796
2025-04-02 22:00:00,16880.0,16925.0,16860.0,16900.0,42950,120049
2025-04-02 23:00:00,16905.0,16910.0,16880.0,16890.0,15071,119833
2025-04-03 10:00:00,16795.0,16830.0,16680.0,16755.0,75947,122667
2025-04-03 11:15:00,16755.0,16770.0,16385.0,16400.0,121713,133941
2025-04-03 14:15:00,16400.0,16410.0,16310.0,16365.0,50111,138461
2025-04-03 15:00:00,16365.0,16365.0,16280.0,16295.0,32473,136761
2025-04-07 10:00:00,15580.0,15580.0,15580.0,15580.0,8650,132650
2025-04-07 11:15:00,15580.0,15580.0,15580.0,15580.0,1529,132023
2025-04-07 14:15:00,15580.0,15580.0,15580.0,15580.0,579,131465
2025-04-07 15:00:00,15580.0,15580.0,15580.0,15580.0,217,131346
2025-04-07 22:00:00,14505.0,15085.0,14505.0,14960.0,249851,124050
2025-04-07 23:00:00,14955.0,15125.0,14930.0,15045.0,34955,120103
2025-04-08 10:00:00,15080.0,15120.0,14915.0,14970.0,54481,120478
2025-04-08 11:15:00,14960.0,14970.0,14665.0,14665.0,26734,125348
2025-04-08 14:15:00,14660.0,15165.0,14575.0,14910.0,90316,124503
2025-04-08 15:00:00,14935.0,14985.0,14875.0,14930.0,15207,120365
2025-04-08 22:00:00,15010.0,15010.0,14790.0,14930.0,156034,127294
2025-04-08 23:00:00,14930.0,15025.0,14900.0,14920.0,66146,124466
2025-04-09 10:00:00,14685.0,14685.0,14035.0,14310.0,65720,132008
2025-04-09 11:15:00,14345.0,14430.0,14270.0,14340.0,38185,132369
2025-04-09 14:15:00,14340.0,14380.0,14245.0,14330.0,30044,133806
2025-04-09 15:00:00,14355.0,14475.0,14270.0,14330.0,38862,131259
2025-04-09 22:00:00,14285.0,14475.0,14150.0,14455.0,129064,135946
2025-04-09 23:00:00,14460.0,14570.0,14420.0,14425.0,46343,130796
2025-04-10 10:00:00,15300.0,15300.0,14885.0,15045.0,72741,129399
2025-04-10 11:15:00,15045.0,15140.0,15010.0,15040.0,54505,130153
2025-04-10 14:15:00,15040.0,15045.0,14935.0,15000.0,63156,131570
2025-04-10 15:00:00,15000.0,15000.0,14935.0,14975.0,36551,127603
2025-04-10 22:00:00,14880.0,14945.0,14765.0,14795.0,135366,131219
2025-04-10 23:00:00,14795.0,14870.0,14780.0,14855.0,61983,127034
2025-04-11 10:00:00,14810.0,14825.0,14635.0,14715.0,113281,129713
2025-04-11 11:15:00,14715.0,14825.0,14690.0,14805.0,373669,127839
2025-04-11 14:15:00,14800.0,14965.0,14760.0,14945.0,78916,129092
2025-04-11 15:00:00,14950.0,15010.0,14930.0,14995.0,51653,126297
2025-04-11 22:00:00,15060.0,15060.0,14925.0,15015.0,113089,130016
2025-04-11 23:00:00,15015.0,15045.0,14995.0,15030.0,48785,126608
2025-04-14 10:00:00,15120.0,15170.0,15030.0,15110.0,102972,131449
2025-04-14 11:15:00,15110.0,15195.0,15105.0,15175.0,51551,131710
2025-04-14 14:15:00,15170.0,15185.0,15070.0,15085.0,436266,132001
2025-04-14 15:00:00,15085.0,15105.0,15070.0,15080.0,26935,131052
2025-04-14 22:00:00,15090.0,15125.0,14920.0,14985.0,101214,135768
2025-04-14 23:00:00,14990.0,15000.0,14965.0,14980.0,28240,133341
2025-04-15 10:00:00,15005.0,15045.0,14935.0,14955.0,68366,135456
2025-04-15 11:15:00,14955.0,14965.0,14845.0,14875.0,63606,136001
2025-04-15 14:15:00,14870.0,14950.0,14845.0,14940.0,53181,134835
2025-04-15 15:00:00,14940.0,14950.0,14700.0,14710.0,87268,138808
2025-04-15 22:00:00,14840.0,14905.0,14790.0,14865.0,108143,140788
2025-04-15 23:00:00,14865.0,14880.0,14780.0,14825.0,52303,137576
2025-04-16 10:00:00,14805.0,14820.0,14755.0,14795.0,272068,140123
2025-04-16 11:15:00,14795.0,14825.0,14725.0,14765.0,68001,140596
2025-04-16 14:15:00,14765.0,14770.0,14530.0,14635.0,150120,143938
2025-04-16 15:00:00,14635.0,14640.0,14550.0,14635.0,49200,140372
2025-04-16 22:00:00,14715.0,14715.0,14630.0,14645.0,90217,144641
2025-04-16 23:00:00,14645.0,14670.0,14580.0,14580.0,57831,143930
2025-04-17 10:00:00,14585.0,14735.0,14565.0,14700.0,97627,144175
2025-04-17 11:15:00,14705.0,14790.0,14650.0,14755.0,65774,147661
2025-04-17 14:15:00,14760.0,14775.0,14700.0,14705.0,50172,148196
2025-04-17 15:00:00,14705.0,14715.0,14515.0,14640.0,115589,146631
2025-04-17 22:00:00,14635.0,14680.0,14620.0,14645.0,66334,149275
2025-04-17 23:00:00,14645.0,14650.0,14570.0,14595.0,49991,147343
2025-04-18 10:00:00,14615.0,14680.0,14575.0,14640.0,83234,148755
2025-04-18 11:15:00,14640.0,14705.0,14610.0,14635.0,57207,147954
2025-04-18 14:15:00,14635.0,14675.0,14520.0,14665.0,91801,149023
2025-04-18 15:00:00,14660.0,14690.0,14520.0,14590.0,68400,144925
2025-04-18 22:00:00,14590.0,14670.0,14470.0,14655.0,148955,150681
2025-04-18 23:00:00,14655.0,14755.0,14630.0,14755.0,86632,147196
2025-04-21 10:00:00,14755.0,14755.0,14575.0,14740.0,115578,146338
2025-04-21 11:15:00,14735.0,14765.0,14595.0,14615.0,70135,146972
2025-04-21 14:15:00,14610.0,14805.0,14610.0,14780.0,98593,146926
2025-04-21 15:00:00,14785.0,14820.0,14740.0,14795.0,55041,143798
2025-04-21 22:00:00,14795.0,14795.0,14670.0,14690.0,102033,145202
2025-04-21 23:00:00,14690.0,14695.0,14525.0,14575.0,100520,147078
2025-04-22 10:00:00,14580.0,14665.0,14530.0,14565.0,97556,148954
2025-04-22 11:15:00,14565.0,14595.0,14520.0,14555.0,59922,150184
2025-04-22 14:15:00,14555.0,14585.0,14505.0,14565.0,51916,150831
2025-04-22 15:00:00,14565.0,14595.0,14520.0,14535.0,49910,148378
2025-04-22 22:00:00,14490.0,14605.0,14420.0,14595.0,154360,148672
2025-04-22 23:00:00,14600.0,14625.0,14545.0,14580.0,66675,143301
2025-04-23 10:00:00,14630.0,14690.0,14580.0,14590.0,99905,144474
2025-04-23 11:15:00,14585.0,14590.0,14430.0,14465.0,113298,153047
2025-04-23 14:15:00,14470.0,14635.0,14430.0,14615.0,121749,148331
2025-04-23 15:00:00,14620.0,14740.0,14595.0,14695.0,92841,147914
2025-04-23 22:00:00,14655.0,14655.0,14545.0,14555.0,131013,151468
2025-04-23 23:00:00,14560.0,14575.0,14475.0,14555.0,88232,150784
2025-04-24 10:00:00,14550.0,14630.0,14515.0,14620.0,81204,147296
2025-04-24 11:15:00,14620.0,14665.0,14565.0,14565.0,82100,145412
2025-04-24 14:15:00,14570.0,14700.0,14520.0,14660.0,117852,148052
2025-04-24 15:00:00,14660.0,14750.0,14650.0,14735.0,71243,147338
2025-04-24 22:00:00,14750.0,14770.0,14625.0,14675.0,110135,143753
2025-04-24 23:00:00,14675.0,14700.0,14635.0,14685.0,48274,140805
2025-04-25 10:00:00,14700.0,14780.0,14700.0,14745.0,97182,143703
2025-04-25 11:15:00,14750.0,14975.0,14745.0,14965.0,142316,148287
2025-04-25 14:15:00,14965.0,14970.0,14735.0,14735.0,126878,141085
2025-04-25 15:00:00,14730.0,14745.0,14685.0,14720.0,93353,138604
2025-04-25 22:00:00,14670.0,14815.0,14645.0,14780.0,115135,139713
2025-04-25 23:00:00,14780.0,14800.0,14755.0,14795.0,50498,136120
2025-04-28 10:00:00,14800.0,14810.0,14685.0,14690.0,93926,139716
2025-04-28 11:15:00,14695.0,14775.0,14680.0,14755.0,57239,138490
2025-04-28 14:15:00,14755.0,14800.0,14670.0,14760.0,80634,137699
2025-04-28 15:00:00,14760.0,14765.0,14715.0,14730.0,38122,136045
2025-04-28 22:00:00,14705.0,14735.0,14665.0,14695.0,77280,138514
2025-04-28 23:00:00,14695.0,14790.0,14695.0,14735.0,71080,132948
2025-04-29 10:00:00,14725.0,14800.0,14675.0,14750.0,90325,134096
2025-04-29 11:15:00,14745.0,14775.0,14630.0,14675.0,79404,136108
2025-04-29 14:15:00,14675.0,14695.0,14620.0,14635.0,67176,135297
2025-04-29 15:00:00,14635.0,14675.0,14615.0,14635.0,424064,132605
2025-04-29 22:00:00,14650.0,14735.0,14625.0,14660.0,77789,131147
2025-04-29 23:00:00,14660.0,14685.0,14550.0,14680.0,85254,126394
2025-04-30 10:00:00,14670.0,14765.0,14625.0,14635.0,96258,126538
2025-04-30 11:15:00,14640.0,14645.0,14525.0,14590.0,71121,129079
2025-04-30 14:15:00,14585.0,14720.0,14585.0,14665.0,497532,125605
2025-04-30 15:00:00,14670.0,14685.0,14540.0,14555.0,1005078,121118
2025-05-06 10:00:00,14610.0,14875.0,14605.0,14860.0,175083,126807
2025-05-06 11:15:00,14855.0,14875.0,14775.0,14810.0,64548,126001
2025-05-06 14:15:00,14810.0,14875.0,14770.0,14830.0,61659,128162
2025-05-06 15:00:00,14830.0,14865.0,14790.0,14815.0,375168,126520
